Seq,RAdeg,DEdeg,Fprob,Pany,Deep,D20,FFlux_bay,HFlux_bay,SFlux_bay,Source_Name_1,RA_1,DEC_1,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,S_Code,FLAG_DEEP,flag_clean,Z_BEST,Z_BEST_SOURCE,Z_SPEC,Z_SOURCE,Z_QUAL,Cat,SFR_cons,Radio_excess,RadioAGN_final
4293,216.6517601,35.0822874,6.2449E-13,0.854852,1,1585346,4.324970536150029E-15,2.9709997250886747E-15,1.2815613743403589E-15,ILTJ142636.65+350452.3,216.65269278874942,35.081194040675996,0.01977700352473311,3.607832913054891E-4,0.003485535874309515,5.3007472371973564E-5,M,1,1,1.0534,0.0,,,,Bootes,-0.21,3.96,1
4298,218.0634759,35.0900121,5.5666E-65,0.985755,1,1589485,6.83386126940074E-14,3.402167745206227E-14,3.123228054474666E-14,ILTJ143215.21+350524.3,218.06337625680388,35.09008508300563,3.7654846704434746E-4,8.337629435658743E-5,3.01684988681622E-4,4.139641128114517E-5,S,1,1,0.65,1.0,0.65,1,3,Bootes,1.44,-0.02,0
4300,217.4448172,35.0906495,9.0678E-61,0.98874,1,1589585,3.126377854033494E-14,1.9533436663538224E-14,1.1164758761185574E-14,ILTJ142946.70+350526.0,217.44457386303137,35.090570661326005,7.108036347193332E-4,1.0595926815414377E-4,4.507623705307244E-4,4.403203920231076E-5,S,1,1,1.073,0.0,,,,Bootes,1.31,0.9,1
4313,216.333687,35.0882143,1.7691E-18,0.990111,1,1588265,2.6940387867766165E-14,-1.5617867029046483E-15,1.2972158014151363E-14,ILTJ142520.11+350517.9,216.33379498406146,35.08831765553839,4.7228721561545545E-4,8.916891332834038E-5,4.116419135283346E-4,4.6618522476726576E-5,S,1,1,1.039,1.0,1.039,1,3,Bootes,2.08,-0.14,0
4317,216.9556936,35.0982419,1.6946E-12,0.336615,1,1594170,1.23061001749752E-14,5.5960671559410795E-15,4.378531321348675E-15,ILTJ142749.50+350556.4,216.95625784505066,35.099015605281764,2.9834891040959616E-4,8.307502358315039E-5,2.561199151097047E-4,4.2455706475199474E-5,S,1,1,1.9931,0.0,,,,Bootes,1.73,0.68,0
4318,216.7555001,35.0966108,3.2527E-7,0.990155,1,1593022,2.8133408849241442E-15,4.494336607354354E-15,-9.181318696389296E-17,ILTJ142701.38+350547.6,216.75574503388697,35.096572925256694,0.001077570046149998,1.1221663712321546E-4,8.43410065714584E-4,4.320356022071792E-5,M,1,1,0.381,1.0,0.381,1,3,Bootes,1.11,0.25,0
4319,217.8898978,35.1004503,3.7143E-157,0.997241,1,1595017,4.666706970898823E-14,2.2769213846483165E-14,1.9188386276909488E-14,ILTJ143133.52+350601.8,217.88968596525456,35.10051279612525,1.9090421556044974E-4,5.291596241312576E-5,2.3820646568840456E-4,3.4070319063143775E-5,S,1,1,1.477,1.0,1.477,1,3,Bootes,1.99,-0.09,0
4320,217.6744954,35.1003125,2.913E-6,0.887437,1,1595194,6.026534588614349E-15,4.3823015125451784E-15,1.7214369298393682E-15,ILTJ143041.85+350602.7,217.67437832161704,35.1007491078742,7.036977855766194E-4,6.314352511499312E-5,7.4469698042033E-4,3.777513153081954E-5,S,1,1,1.3808,0.0,,,,Bootes,1.9,0.51,0
4323,219.2166394,35.0938239,8.8316E-12,0.994536,1,1591499,1.0850075814378954E-14,4.897468448376352E-15,2.943859398874303E-15,ILTJ143651.96+350538.0,219.21651662054973,35.0939092008658,7.092598783036161E-4,7.803103074019313E-5,6.377710441589966E-4,4.188296943149306E-5,S,1,1,0.864,1.0,0.864,1,3,Bootes,1.76,0.19,0
4324,218.5665311,35.0996553,9.6777E-30,0.949216,1,1594567,1.2416407618656581E-14,6.743635987129971E-15,4.275367127152752E-15,ILTJ143415.92+350558.7,218.56632682719675,35.09966034552693,3.836721878239531E-4,6.25248448118295E-5,4.0471675921144665E-4,3.731132947519986E-5,S,1,1,1.35,1.0,1.35,1,3,Bootes,1.56,0.59,0
4330,218.2406662,35.1052078,3.6995E-18,0.48119,1,1597623,6.36371183224045E-15,6.401431700612741E-15,1.064779452649953E-15,ILTJ143257.68+350618.9,218.24033742833376,35.10525778880868,4.17263044729281E-4,6.447502545427493E-5,4.163533682315515E-4,3.674032739651214E-5,S,1,1,1.7895,0.0,,,,Bootes,-99.0,-99.0,-1
4335,217.9224765,35.1078049,4.7698E-210,0.966154,1,1598982,7.208083441032515E-14,5.451275920392544E-14,2.280908662440998E-14,ILTJ143141.29+350627.5,217.92205415690125,35.10765078844691,3.619683400462578E-4,7.252719299578171E-5,3.1559827239106846E-4,3.813311146752737E-5,S,1,1,1.002,1.0,1.002,1,3,Bootes,1.42,0.41,0
4336,219.3066236,35.0979666,5.7128E-36,0.956263,1,1593964,7.435262192872213E-14,4.027781289873672E-14,2.4843641225942482E-14,ILTJ143713.54+350553.7,219.30643018901708,35.09825203590165,0.08959622736983404,3.5254872410685645E-4,0.07580900308620622,8.06980019697221E-5,M,1,1,1.485,1.0,1.485,1,3,Bootes,2.06,2.51,1
4339,217.8280574,35.1088866,1.1305E-14,0.997618,1,1599515,7.547144584953904E-15,3.456552436436717E-15,2.4520268463733705E-15,ILTJ143118.70+350631.9,217.8279036768568,35.10888060626764,2.9255677020834455E-4,7.200025898378837E-5,2.7476565843721323E-4,3.98437164882697E-5,S,1,1,0.821,1.0,0.821,1,3,Bootes,1.82,-0.31,0
4341,218.3739187,35.1076836,4.77E-19,0.91361,1,1598944,1.076063618954201E-14,6.201709455662447E-15,3.4462287547516435E-15,ILTJ143329.74+350627.3,218.37392284674638,35.10759689219961,3.483072233982987E-4,6.19818441243202E-5,3.761805711470216E-4,3.7447248492667756E-5,S,1,1,2.3966,0.0,,,,Bootes,2.49,0.1,0
4344,217.8446487,35.1096933,1.2341E-66,0.115752,1,1599940,2.1347047834877033E-14,1.4229430722765217E-14,7.0649924351107395E-15,ILTJ143122.71+350634.3,217.84464496423269,35.10954976200499,2.8178547038265416E-4,9.126372110200817E-5,1.999777116833401E-4,4.148381176585656E-5,S,1,1,1.5753,0.0,,,,Bootes,2.09,0.04,0
4348,216.6819028,35.1054769,1.9187E-43,0.998203,0,1597822,7.911127716540498E-15,1.1350163185804081E-14,4.313071304612551E-16,ILTJ142643.68+350620.2,216.68199414597404,35.105610763973935,5.058450630079584E-4,1.071320046138176E-4,5.171942931540273E-4,5.329312454705359E-5,M,1,2,0.418,1.0,0.418,1,3,Bootes,0.8,0.35,0
4349,216.5618163,35.1045581,0.0,0.993482,1,1597231,3.5952909101713896E-13,1.8659425450181178E-13,1.447049961480806E-13,ILTJ142614.84+350616.1,216.56184373559927,35.104472977471914,0.0019514009260506713,8.335869829840755E-5,0.0019427926290822208,4.795374574670959E-5,S,1,1,0.2167803,1.0,0.2167803,3,4,Bootes,0.78,0.32,0
4350,217.8312074,35.1107512,2.6974E-9,0.993973,1,1600451,4.6530255659828755E-15,3.4895568949518247E-15,1.0357129750407617E-15,ILTJ143119.51+350638.5,217.8312959374956,35.11071451929573,2.876356703654726E-4,6.471340864211674E-5,3.038203562816375E-4,3.868156351046745E-5,S,1,1,2.0964,0.0,,,,Bootes,2.43,-0.04,0
4351,219.0366555,35.1040371,0.0,0.984451,0,1596940,2.5353524166584744E-13,1.120773363758363E-13,1.1881790742931365E-13,ILTJ143608.82+350612.4,219.03676900856073,35.10345190858075,0.005490542544208631,1.6247940787012378E-4,0.0024008614135412913,4.118012293838547E-5,M,1,1,0.738,1.0,0.738,1,3,Bootes,0.4,2.39,1
4352,217.8819598,35.110686,5.8036E-38,0.992593,1,1600473,1.3149679245251612E-14,6.277531358731087E-15,4.9246096808840845E-15,ILTJ143131.66+350638.4,217.88189793234,35.11067225452592,2.606315053805506E-4,6.072957748225436E-5,2.8300937808409054E-4,3.682756574334036E-5,S,1,1,1.6323,0.0,,,,Bootes,1.83,0.31,0
4356,216.5758711,35.1085255,4.0203E-9,0.991612,1,1599209,2.95516754363115E-15,6.117606044881315E-15,-6.489065812209609E-17,ILTJ142618.25+350630.1,216.57602762622528,35.10836508061448,2.586269004711054E-4,8.362542012823017E-5,2.814063785697899E-4,5.088265433240614E-5,S,1,1,0.5704,0.0,,,,Bootes,0.98,0.17,0
4359,219.1843763,35.107388,1.2206E-16,0.933233,1,1598828,1.2763560624560146E-14,1.6828851114003267E-14,9.541064146596892E-16,ILTJ143644.27+350627.0,219.18444319024994,35.10750522020501,0.0031481740761943266,1.1894658804353198E-4,0.002904228815506817,4.225541237610742E-5,M,1,1,1.95,1.0,1.95,4,3,Bootes,2.18,1.2,1
4361,218.3153077,35.1161072,3.1896E-6,0.951802,1,1603370,1.963152809460542E-15,2.926186383677479E-15,-3.172299459626187E-17,ILTJ143315.60+350657.6,218.31498189046303,35.1160086854096,5.161884776719584E-4,9.026612343510333E-5,3.5445101853670617E-4,4.017188942997708E-5,S,1,1,1.8844,0.0,,,,Bootes,2.34,0.2,0
4364,217.2214473,35.1182118,1.8154E-43,0.992122,1,1604510,8.143848789907076E-15,2.989468519253332E-15,3.1622702782990486E-15,ILTJ142853.16+350705.0,217.22149333863192,35.11806927294179,3.0756292861968695E-4,9.797379708874868E-5,2.125827385351997E-4,4.3607432013875605E-5,S,1,1,1.834,1.0,1.834,1,3,Bootes,1.89,0.44,0
4365,217.1465213,35.1179008,6.9786E-47,0.998138,1,1604382,1.2136860543788064E-14,9.388493710633763E-15,3.384883800336388E-15,ILTJ142835.17+350704.5,217.14654552341,35.1179270436165,7.794931965709962E-4,8.170275345101651E-5,6.502331656731843E-4,4.096855882744421E-5,M,1,1,2.181,1.0,2.181,1,3,Bootes,2.35,0.51,0
4366,216.8401576,35.1170333,7.3341E-25,0.996832,0,1603969,1.4995416607584936E-14,1.1016807208434522E-14,5.0381597436065915E-15,ILTJ142721.58+350701.6,216.839922219718,35.11713349030677,2.684032575937595E-4,6.752575016094736E-5,2.889171716535582E-4,4.041058462536031E-5,S,1,1,0.983,1.0,0.983,1,3,Bootes,1.67,-0.0,0
4367,219.6573691,35.1061255,1.4792E-14,0.995912,1,1598180,1.797113762314424E-14,2.786664747208823E-14,3.0695034789948875E-16,ILTJ143837.75+350622.3,219.65731177774455,35.106201823203754,9.977938814853264E-4,8.178429940240779E-5,9.494636275440656E-4,4.554488772591389E-5,S,1,1,0.2223,0.0,,,,Bootes,0.91,-0.08,0
4375,217.5613977,35.1250867,1.6794E-38,0.991785,1,1608181,1.9120989996058504E-14,9.495497131176386E-15,7.004134894305146E-15,ILTJ143014.66+350729.5,217.5610792353264,35.124869829115745,2.609288175992499E-4,7.486648755727557E-5,2.2918167442629767E-4,3.943152641842521E-5,S,1,1,0.471,1.0,0.471,1,3,Bootes,1.19,-0.24,0
4391,218.7937303,35.129035,6.0423E-9,0.986945,1,1610348,7.714492854347878E-15,-7.717451060833124E-16,2.5209988551584375E-15,ILTJ143510.49+350744.1,218.7937290240473,35.128915857132434,5.652340980198843E-4,6.96182987751767E-5,5.900354363710174E-4,4.134417532019508E-5,S,1,1,1.2096,0.0,,,,Bootes,2.08,0.08,0
4398,216.8651397,35.1354713,5.7841E-39,0.995449,1,1613916,1.7365976767460458E-14,1.673595418021721E-14,4.002900153227104E-15,ILTJ142727.59+350807.2,216.86495449822957,35.13535565474715,0.0023727779708396556,1.3753351834190782E-4,0.001659514243181574,4.129617382204742E-5,M,1,1,0.979,0.0,,,,Bootes,1.1,1.55,1
4401,216.6341233,35.1375271,2.5036E-154,0.998049,1,1615019,1.56830864921949E-14,1.0138317447802046E-14,5.4375867607559085E-15,ILTJ142632.18+350814.6,216.63408031472565,35.13741195865165,0.5277942642831904,3.726635039157201E-4,0.5035711501151988,1.5743059874512256E-4,M,1,1,1.3922,0.0,,,,Bootes,1.6,3.71,1
4406,219.115567,35.1367252,1.7272E-14,0.993599,1,1614596,1.0955896386093967E-14,1.0776356224012986E-14,1.825294966941848E-15,ILTJ143627.67+350812.1,219.1153115513586,35.13669438174985,9.475075150892795E-4,7.031827251616027E-5,9.405439399730849E-4,4.038503903986611E-5,S,1,1,0.7066,0.0,,,,Bootes,0.94,1.0,1
4410,217.4611561,35.1453972,8.0993E-44,0.991069,1,1619160,1.8222112088887173E-14,2.8041413009794293E-14,5.983520495043272E-16,ILTJ142950.66+350842.4,217.461075720426,35.1451338567764,8.804420604776443E-4,8.937941045158179E-5,8.358495103423209E-4,4.970280983774058E-5,S,1,1,0.366,1.0,0.366,1,3,Bootes,1.16,0.07,0
4416,218.6644996,35.1423755,1.7182E-6,0.911886,1,1618024,5.108434158953508E-15,-8.335255951862049E-16,1.2166692751919143E-15,ILTJ143439.72+350829.3,218.66548117893421,35.14147189768539,0.00868871537101024,1.772038623234028E-4,0.0029129500917026126,3.775286246673204E-5,M,1,1,0.3905202,1.0,0.3905202,3,4,Bootes,-0.26,2.67,1
4418,217.8025735,35.1468675,3.5645E-107,0.998684,1,1620099,3.514239037473471E-14,1.6150216189703562E-14,1.4454117584424283E-14,ILTJ143112.57+350848.5,217.80236259629768,35.14682872067125,9.405337216042013E-4,6.606105188283013E-5,9.991771530194742E-4,3.957754494046299E-5,S,1,1,1.151,1.0,1.151,1,3,Bootes,1.65,0.72,0
4423,218.5003461,35.1489262,2.0959E-19,0.988174,1,1621339,1.579855109234062E-14,2.10643304099653E-14,-2.9904441923857653E-16,ILTJ143400.00+350856.5,218.50000869132833,35.149039002059205,7.712568905879977E-4,6.97085130115306E-5,7.617076969627913E-4,3.991160889081108E-5,S,1,1,0.222,1.0,0.222,1,3,Bootes,-0.22,1.02,1
4425,217.7998513,35.1513865,3.7914E-10,0.506362,1,1622737,4.307988301326784E-15,4.929986535156172E-15,-2.729598682455556E-16,ILTJ143111.86+350905.9,217.7994271816336,35.15164151982461,2.4123171032501531E-4,6.700874010978759E-5,2.526917756717997E-4,3.972917142532188E-5,S,1,1,1.4741,0.0,,,,Bootes,1.62,0.41,0
4434,218.3300254,35.1548231,3.5403E-40,0.998085,1,1624491,1.2784855947277226E-14,5.650903155714503E-15,5.16414631964545E-15,ILTJ143319.27+350918.1,218.33027570070922,35.15505361016153,5.03586547667297E-4,1.363371947156039E-4,2.1085269187202902E-4,4.204331789606584E-5,M,1,1,2.31,1.0,2.31,1,3,Bootes,2.46,0.26,0
4442,216.9586505,35.1575043,1.9449E-7,0.984359,1,1625862,4.928451270150002E-15,8.531490430234117E-15,-2.913120701534578E-16,ILTJ142750.04+350926.6,216.9585033976016,35.15739593262227,7.600652638971756E-4,6.752363764815923E-5,8.69043397507694E-4,4.255893681915176E-5,S,1,1,0.8693,0.0,,,,Bootes,1.28,0.75,0
4455,218.8667836,35.1579578,9.2852E-204,0.998406,1,1626126,6.463878878928885E-14,3.311948543654101E-14,2.637147734736233E-14,ILTJ143528.02+350927.6,218.86675395022903,35.15768600084165,0.001959692241250936,1.3128518157366005E-4,0.0012003726904543587,3.732635088899069E-5,Z,1,1,2.241393,1.0,2.241393,3,4,Bootes,2.69,0.57,1
4461,216.6844189,35.1620076,1.1349E-297,0.94554,1,1628308,3.0473830652471474E-14,1.7093882658292013E-14,1.1482453276989002E-14,ILTJ142644.24+350943.3,216.68434305601903,35.16203693109149,0.0013866572246896355,1.1090580341384134E-4,0.0011905825165270277,5.771679786150772E-5,S,1,1,0.1728258,1.0,0.1728258,3,4,Bootes,-0.01,0.81,1
4471,218.5716039,35.1662541,1.3474E-76,0.977334,1,1630818,4.5916483893622085E-14,2.5499062201225855E-14,1.7842603007672598E-14,ILTJ143417.20+350959.4,218.57168729725436,35.16651524685481,2.4247232745020362E-4,7.586445086309789E-5,2.1236414283427093E-4,3.9976480597102525E-5,M,1,1,2.18125,1.0,2.18125,2,4,Bootes,2.2,0.17,0
4473,217.9687476,35.1704601,4.9773E-59,0.999062,1,1632955,2.0426494265321685E-14,7.453991387483769E-15,9.218253330322947E-15,ILTJ143152.51+351014.4,217.96880843224548,35.17068318927564,7.286967206544109E-4,9.693363403573692E-5,4.609237463926551E-4,3.8844977032567836E-5,M,1,1,0.902,1.0,0.902,1,3,Bootes,1.77,0.23,0
4475,218.712588,35.1669425,5.746E-71,0.995856,1,1631086,5.480447204764269E-14,3.2684935356980677E-14,1.781141843064402E-14,ILTJ143450.98+351001.4,218.71242298726645,35.16705803918426,3.644914285505139E-4,1.0546739976014686E-4,1.9848040614620508E-4,3.909297237131609E-5,S,1,1,1.6816,0.0,,,,Bootes,2.04,0.26,0
4478,218.6426664,35.1693323,1.7706E-159,0.99958,1,1632377,1.0404647045617564E-13,6.466888944943617E-14,3.4560927394611755E-14,ILTJ143434.22+351009.4,218.64259589849,35.16929328838043,0.01592796760495198,9.670745521722357E-5,0.015945475765758117,4.57533171356772E-5,M,1,1,2.187,1.0,2.187,1,3,Bootes,-99.0,-99.0,-1
4479,217.7943343,35.1733025,8.7386E-38,0.929951,1,1634535,1.5758578990277694E-14,8.60035527118575E-15,5.4556325551129895E-15,ILTJ143110.60+351024.0,217.79416302328062,35.17334058855836,6.386732948986873E-4,5.9560976290309086E-5,7.336232389780814E-4,3.762335966831854E-5,S,1,1,2.3292,0.0,,,,Bootes,-99.0,-99.0,-1
4492,217.5492387,35.1803547,1.4501E-6,0.986601,1,1638373,2.498087239124411E-15,-9.455553210835764E-16,4.883851080639778E-16,ILTJ143011.75+351049.0,217.5489460146745,35.18030275417977,8.487304403080317E-4,6.404753770808203E-5,8.958028248790627E-4,3.832322902715668E-5,M,1,1,1.659,1.0,1.659,1,3,Bootes,1.95,0.72,0
4495,218.948852,35.1757446,2.2912E-7,0.816147,1,1635776,2.8365904477593445E-15,3.58617430979078E-15,-2.6314463421471414E-16,ILTJ143547.81+351030.9,218.94922034272452,35.175264984320464,2.9183768500223324E-4,7.407166181924676E-5,3.085362320146662E-4,4.405434732663708E-5,S,1,1,1.6067,0.0,,,,Bootes,1.78,0.41,0
4503,218.2674747,35.1822374,4.152E-6,0.997887,1,1639398,3.2818751833395023E-15,6.971837263562299E-15,-5.478640199133219E-17,ILTJ143304.20+351055.8,218.26751775017834,35.182187782613106,4.678914128642117E-4,7.976029529874502E-5,3.8689827594839206E-4,4.0483592459951424E-5,S,1,1,0.285,1.0,0.285,1,3,Bootes,0.25,0.54,0
4507,216.6183388,35.1813172,2.6608E-6,0.997086,1,1638917,9.598128185841994E-16,-1.785841431172663E-16,3.8292231809020645E-16,ILTJ142628.36+351052.2,216.61814804058957,35.18118864356381,0.0041722661085865104,1.1614483509278849E-4,0.003563020850184562,6.019918857205561E-5,S,1,1,0.3935,0.0,,,,Bootes,-0.49,2.6,1
4513,217.2753239,35.1876479,1.3339E-7,0.995719,1,1642284,1.400625172926386E-15,-4.3557124004204354E-16,6.708338997668438E-16,ILTJ142905.98+351116.0,217.27491027515023,35.18778665751462,0.0442864041221999,2.723173438061025E-4,0.027287404190705442,6.045979786722455E-5,M,1,1,0.4171737,1.0,0.4171737,3,4,Bootes,-0.04,3.2,1
4514,218.2581782,35.1871507,8.0688E-9,0.248344,1,1641983,3.0401105267580108E-15,2.849376741328768E-15,7.004481273063265E-16,ILTJ143301.90+351113.1,218.2579002558216,35.186997620760245,2.7102571952643506E-4,6.675713962216315E-5,2.760934029944623E-4,3.845160378672586E-5,S,1,1,0.8102,0.0,,,,Bootes,0.88,0.65,0
4521,219.3548275,35.1803034,3.3145E-13,0.984804,1,1638296,2.2974216085139783E-14,1.0760205878037458E-14,6.5095875060595875E-15,ILTJ143725.00+351049.2,219.35416497471812,35.180342936665646,6.757454683956817E-4,8.738931397405754E-5,6.259823393900328E-4,4.7895696466331514E-5,S,1,1,2.331941,1.0,2.331941,3,4,Bootes,1.34,1.6,1
4528,217.5350821,35.1922991,1.9113E-15,0.997402,1,1644849,1.2832901845472445E-14,8.087954067977622E-15,3.658777382754264E-15,ILTJ143008.33+351132.8,217.5347007736011,35.192468281977504,5.044493677611253E-4,1.0203192236356774E-4,3.7704619051742304E-4,4.00117234166828E-5,M,1,1,1.584,1.0,1.584,1,3,Bootes,2.37,-0.01,0
4530,218.8920041,35.1870998,1.2201E-10,0.997223,1,1641997,4.409355433607836E-15,2.2306714097708372E-15,1.1134473911414362E-15,ILTJ143533.95+351112.5,218.89147104691045,35.18683138483449,3.6007548080704317E-4,1.1056983122084017E-4,2.3548686338311433E-4,3.9965004310943185E-5,M,1,1,1.653,1.0,1.653,1,3,Bootes,1.43,0.9,1
4534,218.2402348,35.1940799,6.793E-57,0.998476,0,1645810,2.2218098625655082E-14,1.5429821346975292E-14,7.242470191120942E-15,ILTJ143257.64+351140.2,218.240149176336,35.1945097819636,2.4935792556546955E-4,7.854607690989163E-5,2.251897930594035E-4,4.012731804687064E-5,M,1,1,0.21,1.0,0.21,1,3,Bootes,-99.0,-99.0,-1
4536,216.9092865,35.192371,1.4127E-131,0.998108,1,1644864,4.057925366158741E-14,1.9931264813402327E-14,1.601543167486112E-14,ILTJ142738.21+351132.0,216.90920422092836,35.192234507263244,6.663179873259022E-4,7.221832759190592E-5,6.652684077833924E-4,4.1638930101924905E-5,S,1,1,1.211696,1.0,1.211696,3,4,Bootes,1.8,0.46,0
4538,217.8216238,35.1962285,1.764E-8,0.978256,1,1646967,3.4602442036261258E-15,5.7205062584226405E-15,-6.708352361499251E-17,ILTJ143117.08+351146.7,217.82115427064824,35.19631696210408,9.659860828175588E-4,6.919281513839822E-5,9.731337734126232E-4,4.0090155056795675E-5,S,1,1,1.2859,0.0,,,,Bootes,2.25,0.2,0
4540,218.4547542,35.1946527,1.2877E-33,0.992911,1,1646111,4.7697129677808475E-14,3.2895678475243256E-14,1.358143550867375E-14,ILTJ143349.10+351141.0,218.4546026133555,35.194728497998796,5.948275228380173E-4,7.360811084727131E-5,5.19707992287535E-4,3.868878352704882E-5,S,1,1,1.87,1.0,1.87,1,3,Bootes,2.16,0.45,0
4549,216.7306603,35.1961662,3.6157E-14,0.995503,1,1646830,2.046598702984867E-15,3.341885072173865E-15,-6.684402876420364E-17,ILTJ142655.30+351146.0,216.73043686420658,35.1961214967105,0.001522186713765986,7.952173430690044E-5,0.00145436971231524,4.443638313555764E-5,S,1,1,0.5604,0.0,,,,Bootes,0.64,1.29,1
4552,216.5905604,35.1964727,1.6747E-319,0.999641,1,1647075,2.264153385694102E-14,1.689215558725723E-14,7.092050681820842E-15,ILTJ142621.74+351147.5,216.5905964946584,35.196533520080315,4.827727435756569E-4,9.415618777573696E-5,4.5366057637206286E-4,5.189975991514068E-5,S,1,1,0.346,1.0,0.346,1,3,Bootes,1.1,-0.18,0
4556,217.905177,35.2038036,2.11E-16,0.979895,1,1650963,1.178899085554485E-14,2.4983115292998204E-15,4.784781509552826E-15,ILTJ143137.20+351213.4,217.90500675080105,35.20372176953615,3.0637029376337363E-4,8.126502563461535E-5,3.182635423697403E-4,4.807586742357992E-5,S,1,1,2.8631,0.0,,,,Bootes,2.42,0.29,0
4557,216.5966617,35.1986268,1.0042E-127,0.988967,1,1648248,1.1377757977424018E-14,4.552105665157552E-15,4.660639429500524E-15,ILTJ142623.18+351154.9,216.59657350263763,35.19860734737292,4.228713650969766E-4,7.49072263583885E-5,5.059599926323874E-4,4.862028270729538E-5,S,1,1,3.47892,1.0,3.47892,2,4,Bootes,3.2,-0.22,0
4561,217.3454221,35.2055056,1.8886E-55,0.967917,1,1651844,1.3090936787272011E-14,7.915886709585048E-15,4.558041653121989E-15,ILTJ142922.91+351219.6,217.34544878704472,35.205451762802454,0.001364836365518854,8.815356606627845E-5,0.0011806995344509133,4.609852191900587E-5,S,1,1,1.6999,0.0,,,,Bootes,1.84,1.07,1
4588,216.8949653,35.2153597,6.8852E-9,0.998362,1,1659138,3.88712148290862E-15,6.6005591293634345E-15,-7.45397038825754E-17,ILTJ142734.74+351254.5,216.89475636759641,35.215140173775325,7.185801928958341E-4,1.0254858500218417E-4,6.537497397204931E-4,4.057186205682228E-5,M,1,1,0.8954,0.0,,,,Bootes,2.23,-0.28,0
4594,216.908816,35.2190062,8.02E-15,0.998749,0,1662484,6.367687714432178E-15,3.688812183324716E-15,1.7561734920742418E-15,ILTJ142738.15+351307.9,216.90895384170048,35.21886637704919,5.156070564456606E-4,1.3147783171333792E-4,2.2787788050515143E-4,4.170428164683362E-5,S,1,1,0.1958,0.0,,,,Bootes,0.3,0.17,0
4604,217.208191,35.2272269,3.254E-124,0.998801,1,1670383,1.7958078385121255E-14,7.067012466359919E-15,7.465525345587347E-15,ILTJ142849.93+351338.0,217.2080533731723,35.22723306457946,0.0026718317825488195,7.595140915622006E-5,0.002518034181811638,4.212050960865319E-5,S,1,1,0.292,1.0,0.292,1,3,Bootes,1.46,0.01,0
4608,217.2270004,35.2298861,6.228E-10,0.497679,1,1672749,2.957440525220261E-15,3.643264505661771E-15,-2.502084800335109E-16,ILTJ142854.51+351346.8,217.2271398374657,35.229685604938496,4.434655410454382E-4,7.948148824273343E-5,3.948412783853732E-4,4.2396440750578164E-5,S,1,1,1.8945,0.0,,,,Bootes,1.71,0.83,0
4623,218.8723957,35.2329755,9.989E-36,0.992573,1,1675772,1.3264781613269362E-14,1.216400610074309E-14,3.007962527466331E-15,ILTJ143529.33+351358.3,218.87222112770846,35.23287800175439,6.329636516079181E-4,7.802014699715925E-5,5.493745037782979E-4,4.0793493105907215E-5,S,1,1,1.6495,0.0,,,,Bootes,2.16,0.36,0
4624,217.172314,35.2371317,1.509E-18,0.99741,1,1679915,4.821158484032183E-15,6.9006960308556556E-15,-1.4649389822399157E-16,ILTJ142841.40+351413.7,217.17250719261222,35.23714585762807,7.261706687136816E-4,8.990145041810415E-5,5.626527213411655E-4,4.352819704099228E-5,S,1,1,0.429,1.0,0.429,1,3,Bootes,0.97,0.35,0
4634,219.4008432,35.2318527,9.476E-20,0.989185,0,1674649,2.4812818991448402E-14,-5.09398542190253E-15,9.737787149440668E-15,ILTJ143736.13+351354.1,219.40055849928126,35.23171485402571,2.280348581186339E-4,6.943697056198677E-5,2.5312393758673466E-4,4.133707969923932E-5,S,1,1,1.4821,0.0,,,,Bootes,1.86,0.13,0
4639,218.2169609,35.2435568,6.3361E-18,0.993667,0,1686713,1.3132802922810514E-14,1.2015292700202465E-14,2.7632188421867506E-15,ILTJ143252.00+351437.4,218.2166790869497,35.243748038627864,5.077440206228484E-4,1.1058472182000035E-4,3.5759639123097644E-4,5.0112359447908684E-5,S,1,1,1.3928,0.0,,,,Bootes,1.57,0.73,0
4645,217.868403,35.2490938,1.2493E-8,0.921817,1,1692219,4.854879575211016E-15,-8.956230184772602E-16,1.4600394436627181E-15,ILTJ143128.38+351456.9,217.86823550123347,35.24915139756544,0.0012166745455437912,2.1468327220409327E-4,0.001098999392529966,7.968708177213557E-5,M,1,1,1.5677,0.0,,,,Bootes,1.72,1.07,1
4649,216.6806757,35.2480494,4.7883E-12,0.356456,1,1691290,1.4622722993775708E-15,1.874827844571146E-15,2.1999904777587077E-16,ILTJ142643.28+351453.9,216.68032219680353,35.24832641233393,5.171552761381629E-4,1.5021965013504649E-4,2.3420388223421908E-4,4.878460581063934E-5,S,1,1,2.0576,0.0,,,,Bootes,2.22,0.43,0
4650,217.8937911,35.2532175,5.8453E-6,0.930631,0,1696167,2.9159211913429446E-15,2.1438467311407825E-15,-3.834144436111316E-16,ILTJ143134.55+351511.3,217.8939429662613,35.253154876263174,0.42880440531238806,4.3306108298231025E-4,0.42593974772431464,1.943201296380721E-4,M,1,1,1.2285,0.0,,,,Bootes,0.66,4.51,1
4653,217.3456101,35.2549911,0.0,0.99942,1,1697909,1.1586474681608992E-13,5.902411297217852E-14,4.3787425043554555E-14,ILTJ142922.90+351517.3,217.34541100283028,35.25481078321457,1.9772079486181658E-4,6.578626565829427E-5,2.1566053725630604E-4,4.0197170764868596E-5,S,1,1,0.904,1.0,0.904,1,3,Bootes,1.44,0.03,0
